pc1,pc2
0.266601,0.342956
-0.023079,-0.116790
-1.926788,0.358505
-0.560394,-0.725966
-0.832181,0.936444
-0.424573,0.027380
0.271595,-0.001336
0.920928,0.511683
-0.223826,0.323673
0.056882,-1.211850
-1.000924,1.244183
-1.104791,-0.773515
-0.857104,0.507541
0.032011,-1.245882
-1.546342,-0.138259
-0.488583,0.292829
0.778171,-3.217518
7.290361,1.594084
0.669065,0.402052
-0.506523,0.321037
-0.850022,-0.790842
-1.056883,0.414514
-0.331766,1.003899
-0.956025,0.295916
0.271595,-0.001336
1.401264,0.429809
-0.789220,0.318401
0.609231,-0.503925
0.317030,0.283657
-1.120742,0.056096
0.027887,1.057170
-0.644281,-0.838842
0.202742,-0.015462
0.567238,0.317385
-0.962956,0.233676
-0.091932,-0.130916
-1.089856,0.343972
-0.349757,-0.099521
-1.124767,0.603655
0.056882,-1.211850
6.119669,2.924270
0.069729,0.859728
0.744031,-0.348715
-0.420699,0.103688
-1.055914,0.617780
-1.113660,-1.242287
0.940904,-0.865487
-0.890078,0.436999
-0.589441,0.411427
1.334348,0.085460
-1.104791,-0.773515
6.347526,1.308259
-1.116792,-0.179529
0.706064,-0.074965
0.165743,0.461555
-0.577464,0.524246
-0.853229,0.583849
-0.506523,0.321037
-0.057989,0.142892
-0.156910,-0.068734
-1.431517,1.394120
-0.091932,-0.130916
0.644142,-0.395229
0.069729,0.859728
-0.589441,0.411427
0.337543,0.139748
0.309563,-0.275087
-0.107450,-0.331299
3.300280,-1.685685
0.567238,0.317385
0.032881,0.712878
-0.425542,-0.175886
0.872869,-0.052480
-0.369583,0.653782
-0.832031,0.312577
3.404816,2.519770
-0.702812,-1.184431
-0.424573,0.027380
0.100765,0.523738
-0.107450,-0.331299
-0.858073,0.304275
0.422450,0.850760
-0.337578,0.521058
-0.107450,-0.331299
0.272564,0.201930
0.235716,0.055080
0.400433,0.294900
0.165743,0.461555
-0.488583,0.292829
-0.660232,-0.009231
0.739672,-0.526657
0.064885,0.580154
0.039812,0.038362
1.402232,-0.103681
0.734043,0.339869
-0.028073,0.227502
0.272564,0.201930
-1.188777,0.869103
-0.063952,0.283918
0.566269,0.114118
-0.091932,-0.130916
-1.264613,-0.338889
0.765079,0.003879
-0.257768,0.049865
-1.499402,1.583260
0.014889,-0.390541
-1.051889,0.070222
-0.349757,-0.099521
0.416436,0.596916
0.100713,-0.239511
-0.717258,0.713329
-0.574506,1.528915
0.843920,-0.670580
0.644142,-0.395229
-0.934930,-1.501855
0.989269,-1.045878
0.008926,-0.249515
0.739037,-0.004423
-0.083011,0.732727
0.061777,0.199351
-0.023079,-0.116790
-1.052373,-0.031411
-0.053964,-0.404667
-0.644281,-0.838842
-1.309564,-0.522249
-0.091932,-0.130916
0.901817,0.197242
-0.197934,0.955842
-0.331766,1.003899
-0.316633,-0.652846
0.165743,0.461555
0.175731,-0.227030
1.411252,-0.258776
-0.723273,0.459484
-1.978722,-0.281965
-0.723273,0.459484
-0.186827,-0.521722
1.563028,2.946952
-0.702812,-1.184431
0.577226,-0.371200
4.299902,3.575404
-0.387574,-0.449637
0.872869,-0.052480
-0.091932,-0.130916
-0.078017,0.388434
-0.738791,0.259101
-0.227367,0.236108
-0.187946,0.267257
0.271595,-0.001336
-1.539645,-2.557014
0.074873,-0.108431
0.801058,-1.439653
-1.200702,1.151156
-0.331766,1.003899
0.271595,-0.001336
0.000565,-1.323458
-0.923536,0.264824
-1.726041,0.654798
-0.599429,1.100012
-1.075791,0.239456
-1.466405,0.210241
-1.181695,-0.429280
-1.801007,1.405566
1.411252,-0.258776
0.292540,-1.175240
-0.559524,0.496038
-0.125874,-0.404724
-0.738791,0.259101
-1.255693,0.524754
0.644142,-0.395229
-1.309564,-0.522249
0.066870,-1.900435
-0.627409,0.685178
0.540378,-0.518051
0.401402,0.498166
-0.300706,-0.775653
-0.520437,-0.198314
-0.001038,-1.004491
-0.107450,-0.331299
-1.094850,0.688265
-0.248848,0.913508
0.438401,0.021149
-0.789220,0.318401
-0.927895,0.086883
0.669065,0.402052
0.644142,-0.395229
-0.643463,-0.011709
-0.349757,-0.099521
-2.424297,0.900849
-0.321778,0.315314
0.165743,0.461555
1.890572,0.869694
-0.096926,0.213376
1.733087,-1.292376
-0.789220,0.318401
-2.559050,-1.404725
3.209110,-0.271180
-1.561173,0.270751
0.309563,-0.275087
0.229551,0.056724
3.068149,3.225625
-2.077643,-0.493591
-0.359595,-0.034803
-0.107450,-0.331299
-0.906950,-1.087021
0.202742,-0.015462
-0.156962,-0.831983
0.631657,0.465502
0.443395,-0.323144
0.706064,-0.074965
-0.061431,-0.963411
-0.028073,0.227502
-0.318721,-0.435511
0.501291,0.176301
0.337392,0.763615
0.465411,0.232717
0.162635,0.080753
-0.425542,0.192492
0.123751,1.282864
-0.189399,-0.037642
0.668096,0.198786
-1.052373,-0.031411
0.368428,0.427624
4.727181,3.605569
0.408484,-0.063461
-2.240422,-0.326878
-1.067689,0.275966
0.669088,-1.041509
-0.370552,0.450516
0.778171,-3.217518
0.834901,0.221271
-1.425404,0.629227
-2.069206,0.636797
-0.506523,0.321037
-0.002031,0.235804
0.577226,-0.371200
-0.692236,0.123494
0.438401,0.021149
-0.424573,0.027380
0.249578,-0.557197
-0.300706,-0.775653
0.711058,-0.419257
1.058681,-1.610431
-0.034035,0.368528
0.872869,-0.052480
-0.057505,0.244525
-0.837025,0.656869
0.295597,-1.926065
-0.122968,0.205074
-0.595404,0.552454
0.443395,-0.323144
-0.866584,-0.145802
-0.718279,0.115192
6.036662,-3.372193
-1.113660,-1.242287
-0.554380,-0.472122
1.479136,-0.447916
1.842814,-0.942203
6.215430,1.623466
0.069729,0.859728
-0.955874,-0.327951
0.867875,0.291813
0.229551,0.056724
4.094968,4.093388
0.042869,0.024293
-0.720367,0.332526
-0.243755,-1.186279
-1.589153,-0.144083
-0.294767,0.526882
-0.391600,0.097922
-1.387436,0.355476
0.487226,0.649195
0.289634,-1.048282
0.152746,-0.986157
1.168512,0.266241
-0.156962,-0.831983
0.891876,-1.632916
0.701070,0.269328
-2.100580,-2.666326
-1.028753,0.205481
-0.589441,0.411427
0.901817,0.197242
-0.386606,-0.246371
1.842814,-0.942203
-1.218694,0.047737
-0.643463,-0.011709
-2.611520,-3.278456
0.917359,-1.045935
3.300280,-1.685685
-1.057852,0.211248
-0.053964,-0.404667
-0.268725,0.535184
0.502260,0.379567
0.672220,-1.735889
-0.721185,-0.494607
-0.968919,1.111458
-0.742717,-0.948834
0.064885,0.580154
-1.059939,1.165339
0.421378,-0.879004
-0.105028,0.176866
0.917359,-1.045935
0.567238,0.317385
-3.381000,-2.423070
-0.386606,-0.246371
0.180725,-0.571322
0.250698,-0.977797
0.165743,0.461555
0.822976,1.240080
1.010726,-0.648095
0.100713,-0.239511
-0.493963,-1.220006
-0.688211,-0.424065
-1.213700,-0.296556
-0.961019,0.640208
2.150434,-0.142286
-1.309564,-0.522249
0.379535,-0.681562
-0.723273,0.459484
-1.438886,-0.920118
-0.211849,0.436491
-0.219800,-0.223886
-0.002031,0.235804
-0.123937,0.001808
-1.427341,0.222694
-1.052373,-0.031411
0.515305,-0.323086
0.229067,0.323469
-0.832181,0.936444
4.071068,2.406444
-0.644281,-0.838842
-0.857104,0.507541
3.243973,2.356259
-0.396594,0.442214
1.595489,0.709051
2.873364,2.788306
-1.560838,-1.214941
-1.106879,-0.556180
0.036906,0.165319
-1.094850,0.688265
0.142758,-0.297572
1.061155,-0.339016
-0.091932,-0.130916
-0.599429,1.100012
-0.799057,0.383119
-0.478444,-1.019623
1.000738,0.040490
0.299575,0.413498
7.290361,1.594084
-0.665861,0.857296
-0.842122,-0.525336
-1.675997,-1.261628
-0.627409,0.685178
-1.310048,-0.623883
-0.721185,-0.494607
1.430311,-1.075963
0.443395,-0.323144
-0.515443,-0.542606
5.631480,0.590272
-0.301698,0.464642
0.047863,-0.319999
-0.099832,-0.396422
-0.231726,-0.310211
-0.156962,-0.831983
8.598911,0.405038
-0.389662,0.504454
-0.230757,0.261433
-1.150711,-1.160141
4.299902,3.575404
-0.893134,1.187824
-0.156910,-0.068734
0.272564,0.201930
0.274699,-2.902526
-0.396594,0.442214
0.317030,0.283657
0.030943,0.306346
-1.387436,0.355476
-0.961019,0.640208
-0.306796,-0.717564
-0.975954,-0.477279
-0.134893,0.487127
0.872869,-0.052480
-0.842122,-0.525336
-0.424573,0.027380
0.856918,0.777131
-1.061877,0.758807
-0.794698,0.561060
3.440545,3.455599
0.644675,-1.204839
-1.309564,-0.522249
4.239961,1.474838
-0.300706,-0.775653
-0.503414,0.701839
-0.091932,-0.130916
1.042731,-0.044063
0.770073,-0.340414
0.333517,0.687306
-2.560067,0.542374
-1.584210,-1.251625
0.332549,0.484040
0.108816,0.165377
0.871900,-0.255746
0.318483,0.588556
-0.682248,-0.565091
-0.736119,-1.612094
-0.081991,1.330864
-0.423605,0.230646
0.446253,2.437020
3.808596,-1.352724
0.609231,-0.503925
0.593280,0.325686
-0.231726,-0.310211
-0.516511,1.009622
-1.324546,0.510628
1.713628,2.896417
0.711058,-0.419257
0.271595,-0.001336
5.715833,3.119901
-0.331766,1.003899
0.677064,-0.719558
-0.424573,0.027380
-0.097894,0.010110
-1.285534,-0.240168
-0.257768,0.049865
-0.414026,-0.871505
-0.391600,0.097922
-0.956025,0.295916
1.835732,-0.380576
-0.028073,0.227502
0.091746,1.415589
-0.113949,-0.686777
0.229067,0.323469
-0.848085,-0.384310
-0.934008,0.851776
-0.460603,0.707663
-1.181695,0.307476
0.743063,-0.551982
0.824862,0.146607
0.165743,0.461555
-2.560067,0.542374
-0.922901,-0.257410
0.328523,1.031599
0.309563,-0.275087
-0.230757,0.261433
-0.954906,-0.124685
0.734043,0.339869
0.038843,-0.164905
-0.857104,0.507541
-0.053964,-0.404667
-0.392568,-0.105344
-0.832181,0.936444
3.808596,-1.352724
-0.134893,0.487127
0.272564,0.201930
-1.147602,-0.779339
1.702869,-0.129253
-1.586246,0.465715
-0.456578,0.160104
-1.021873,-0.863906
0.808041,-0.614164
-0.077918,-1.367060
0.669088,-1.041509
0.577226,-0.371200
-0.057989,0.142892
-0.692236,0.123494
-1.218694,0.047737
-0.728267,0.803777
-1.366388,0.708070
-0.643463,-0.011709
-0.091932,-0.130916
0.856918,0.777131
6.305481,1.366319
-0.956025,0.295916
-0.916120,0.428697
-0.670220,0.679354
1.073616,0.243813
0.901817,0.197242
2.638675,2.954961
-0.486495,0.075494
0.165743,0.461555
0.605356,-0.580233
-0.960487,-1.776902
-0.589441,0.411427
-0.479413,-1.222889
0.332549,0.484040
-1.560838,-1.214941
-0.627409,0.685178
-0.000093,0.642336
-0.723273,0.459484
-1.181695,0.307476
-1.052373,-0.031411
-0.516511,1.009622
-0.747711,-0.604542
0.450886,-0.839582
-0.360131,-1.268063
0.587214,-1.059785
-1.813854,-0.666013
-0.028073,0.227502
-0.386606,-0.246371
-0.425542,-0.175886
-1.293510,0.174637
-1.407365,-1.154476
0.272564,0.201930
-0.028073,0.227502
-1.002814,-1.312715
-0.424573,0.027380
0.165743,0.461555
0.614225,-0.848217
-0.713285,-0.229101
-1.169666,0.815165
0.605356,-0.580233
-0.895072,0.781292
-0.165929,0.823117
-1.285534,-0.240168
0.153131,0.870971
-0.064921,0.080652
-0.498571,0.981414
1.346908,-1.087205
-0.944918,-0.813270
-0.076950,-1.163794
0.229551,0.056724
-0.424573,0.027380
0.274652,-0.383783
0.530239,0.794401
4.299902,3.575404
1.872096,0.769776
-0.821074,-0.172742
-0.850022,-0.790842
0.294581,0.757791
-0.975954,-0.477279
-0.182802,-0.700903
-0.812205,-0.440726
-1.431517,1.394120
-1.281584,-0.107415
-0.917089,0.225431
-2.302146,-3.789752
-1.516274,0.059240
0.577226,-0.371200
-0.076950,-1.163794
2.019410,1.902686
-0.258737,-0.153401
0.824862,0.146607
-0.091932,-0.130916
-1.131849,1.165282
0.577226,-0.371200
-0.029140,1.779730
-0.480533,-0.802289
1.134569,-0.007567
-0.028073,0.227502
0.266601,0.342956
-0.585416,-0.136131
0.669065,0.402052
-1.083743,-0.420921
-0.629299,-2.240097
0.271595,-0.001336
-0.000093,0.642336
-0.396594,0.442214
-0.340202,0.241889
-1.023909,0.485056
1.569037,-0.081196
-1.343356,-1.419924
-2.095582,-0.465383
-0.725210,0.052952
0.165743,0.461555
0.411390,-0.190419
-2.560067,0.542374
1.042731,-0.044063
-0.644281,-0.838842
5.270558,2.318225
0.165743,0.461555
0.532327,0.208689
-0.902003,0.719052
1.208567,-0.961601
-2.090687,0.945819
-1.107796,0.372180
-1.181695,-0.429280
-0.387574,-0.449637
0.229551,0.056724
0.027835,-0.074457
-1.587215,0.262449
-0.633371,0.826204
-0.692236,0.123494
-0.817199,-0.096434
-0.391600,0.097922
0.809979,-0.207632
-0.002999,0.769294
-1.018915,0.140764
-0.227367,0.236108
-0.301698,0.464642
1.808675,3.031734
0.165743,0.461555
0.357519,-1.237422
-0.134893,0.487127
-0.001038,-1.004491
0.165743,0.461555
0.299575,0.413498
1.872096,0.769776
0.332549,0.484040
7.290361,1.594084
-0.811086,-0.861327
-0.182802,-0.700903
-0.774186,0.417150
0.614225,-0.848217
-1.099844,1.032557
-0.377685,0.617272
-2.343368,0.009055
-0.516511,1.009622
0.401402,0.498166
-0.720216,-0.291341
-0.187946,0.267257
-0.723273,0.459484
-0.554380,-0.472122
1.706894,-0.676811
-1.153716,-0.014446
0.744031,-0.348715
-1.577711,-0.527769
0.986188,0.043373
-1.352526,0.095794
1.464154,0.584961
4.059707,2.981377
5.059973,2.086650
-0.832181,0.936444
-0.280754,-0.709262
-1.424435,0.832493
-0.337578,0.521058
-1.006938,0.253582
0.675178,-0.362841
0.042869,0.024293
0.989269,-1.045878
4.155204,-0.596798
1.010726,-0.648095
0.272564,0.201930
-0.660232,-0.009231
-0.187946,0.267257
0.282552,-0.486655
0.235716,0.055080
0.834901,0.221271
0.383561,-1.229120
0.056882,-1.211850
1.244447,-0.281261
-0.977891,-0.883812
0.669088,-1.041509
-0.397562,0.238948
-1.153716,-0.014446
0.770073,-0.340414
1.778757,2.210367
-0.589441,0.411427
0.778171,-3.217518
-0.231726,-0.310211
5.496228,3.043420
-0.688362,0.199802
0.670184,-0.018549
-2.033712,-0.908368
2.035511,-0.287549
-1.075791,0.239456
-0.359595,-0.034803
-0.455609,0.363371
1.127638,0.666949
9.207361,-5.245219
0.995744,0.384782
-0.515443,-0.542606
-1.315527,-0.381223
1.056697,0.870158
3.068149,3.225625
0.678644,-0.700099
0.152746,-0.986157
-1.232557,0.660013
-1.006938,0.253582
0.809979,-0.207632
-0.743150,0.081160
-0.581390,-0.683690
0.047863,-0.319999
0.367459,0.224358
0.272564,0.201930
-0.564471,-1.310035
-0.438638,0.131896
3.365410,-2.371734
0.766048,0.207145
0.272564,0.201930
0.535233,0.450109
-0.589441,0.411427
0.577226,-0.371200
0.577226,-0.371200
0.834901,0.221271
-0.687242,-0.220799
2.823970,-1.414614
-0.929014,0.507484
0.567238,0.317385
-0.355570,-0.582361
-0.790189,0.115134
-0.682248,-0.565091
0.233628,0.272415
-0.234858,0.752547
-1.320521,-0.036931
0.008926,-0.249515
-0.288804,0.385856
1.132632,0.322657
-2.505029,-0.981589
-0.743150,0.081160
0.165743,0.461555
1.001706,0.243756
-0.491541,-0.711841
-0.145803,-1.177919
0.577226,-0.371200
2.598770,3.558936
2.183332,-0.128189
0.069729,0.859728
-0.091932,-0.130916
-0.423605,0.230646
-0.506523,0.321037
0.670184,-0.018549
-1.399465,-0.888970
-0.203746,0.473001
-0.356205,-0.060127
0.572232,-0.026908
-0.660232,-0.009231
0.905842,0.018062
-0.091932,-0.130916
-0.087088,0.148658
0.668096,0.198786
0.530239,0.794401
-0.187946,0.267257
-0.263731,0.190891
-0.655238,-0.353523
-1.315527,-0.381223
-0.182802,-0.700903
-0.423605,0.230646
-0.906950,-1.087021
-0.654269,-0.150257
0.577226,-0.371200
-2.520114,-1.475210
-0.087088,0.148658
-1.319552,0.166335
-0.599429,1.100012
-0.461572,0.504397
-0.765167,-0.474701
0.229551,0.056724
-0.349757,-0.099521
0.036755,0.789186
0.142758,-0.297572
-1.855847,0.155297
0.152746,-0.986157
-0.577464,0.524246
-1.421529,0.705535
-0.975954,-0.477279
0.351457,0.659098
0.038843,-0.164905
-0.224794,0.120407
-1.232557,0.660013
-0.540366,-0.971509
4.778860,2.975031
-0.381612,-0.590663
-1.087768,0.126638
-0.639287,-1.183134
0.739672,-0.526657
0.026382,-0.379356
0.644142,-0.395229
-0.604959,0.211044
0.165743,0.461555
-0.660232,-0.009231
-1.181695,0.307476
-1.307626,-0.115717
-0.420699,0.103688
0.501291,0.176301
0.209575,1.433894
6.036662,-3.372193
0.629310,-0.354597
-0.091932,-0.130916
0.165743,0.461555
1.334348,0.085460
0.165743,0.461555
-0.372743,-0.858647
-0.146922,-0.757319
0.077780,0.501367
1.123660,-1.672613
-0.166898,0.619851
-1.742043,0.352782
0.771042,-0.137147
1.086614,0.954768
-0.145032,1.799579
-0.293798,0.730148
-1.799940,-0.146662
-0.595404,0.552454
-0.975954,-0.477279
-0.248848,0.913508
-0.890078,0.436999
2.823970,-1.414614
0.069729,0.859728
0.834901,0.221271
-0.156962,-0.831983
1.061155,-0.339016
0.105623,-4.057043
-0.134969,0.799060
0.032881,0.712878
0.202742,-0.015462
-0.359595,-0.034803
0.309563,-0.275087
-0.856620,0.240796
0.567238,0.317385
-0.563399,0.419729
0.577226,-0.371200
0.289634,-1.048282
-1.025847,0.078524
3.365410,-2.371734
-0.479413,-1.222889
-0.573975,-0.888195
-0.954906,-0.124685
3.260324,-1.844959
0.229551,0.056724
0.165743,0.461555
-0.829124,0.922375
-0.860010,-0.102258
-1.018916,-0.595993
1.168512,0.266241
-0.480533,-0.802289
-0.655238,-0.353523
10.652921,-6.916633
0.153131,0.870971
0.289634,-1.048282
-2.757908,0.855879
0.309563,-0.275087
0.577226,-0.371200
0.433407,0.365441
-0.082912,-0.286011
-0.318721,-0.435511
0.567238,0.317385
-0.607282,-1.315859
-0.349607,-0.723388
-0.091932,-0.130916
-0.460603,0.707663
-0.333703,0.597366
0.208705,-0.156488
-0.078017,0.388434
1.049464,2.792409
-0.736270,-0.988227
0.229067,0.323469
-0.923536,0.264824
0.229551,0.056724
0.337392,0.763615
0.567238,0.317385
-0.559374,-0.127829
0.100765,0.523738
-1.000924,1.244183
-0.187946,0.267257
-0.701256,1.015345
-1.309564,-0.522249
0.465411,0.232717
-0.460603,0.707663
0.162635,0.080753
3.300280,-1.685685
0.450886,-0.839582
-0.433593,0.919231
-0.506523,0.321037
-1.253605,0.307419
0.576257,-0.574467
0.567238,0.317385
0.292540,-1.175240
0.914862,-0.873789
1.810809,-0.809478
-0.029140,1.779730
-0.156962,-0.831983
-0.115016,0.865451
-1.668097,-0.996122
4.228233,-1.385720
0.165743,0.461555
-0.243755,-1.186279
0.165743,0.461555
1.288330,1.085949
-0.310670,-0.793872
2.638675,2.954961
0.502260,0.379567
-1.014890,-0.406795
0.150225,0.261172
0.117835,-0.726474
-1.140285,0.403272
-0.723273,0.459484
-0.230757,0.261433
-1.057852,0.211248
-0.152885,-0.616292
-1.188777,0.869103
-1.232557,0.660013
-0.743150,0.081160
-1.181695,-0.429280
-0.940991,0.394665
0.337392,0.763615
0.711058,-0.419257
0.008926,-0.249515
0.337392,0.763615
-0.977407,-0.782179
0.039812,0.038362
-0.326772,0.659606
-1.669066,-1.199388
-0.285799,-1.128218
-0.429567,0.371672
0.090824,-1.306421
0.271595,-0.001336
-1.314407,-0.801824
-0.091932,-0.130916
-1.307626,-0.115717
0.327404,1.452199
-0.558405,0.075437
-0.856135,0.710807
-0.829124,0.922375
-0.391600,0.097922
0.577226,-0.371200
-0.682248,-0.565091
-0.294616,-0.096985
0.643173,-0.230117
-0.595404,0.552454
-1.347532,-0.248499
-0.189884,-0.139275
-2.069206,0.636797
0.266601,0.342956
1.134569,-0.007567
1.066732,-1.968792
-0.246708,1.091044
6.218688,1.012023
-1.969552,-1.797683
0.631248,0.051936
-0.858125,-0.827352
0.444514,-0.743744
0.152647,0.769338
0.577226,-0.371200
-0.633371,0.826204
0.272564,0.201930
-1.251470,-2.797037
12.953798,-6.109185
-0.223779,-2.563448
-0.420699,0.103688
0.171556,0.944396
0.003782,0.718645
-0.318721,-0.435511
-0.407170,-0.865710
-1.396940,0.777316
0.432438,0.162175
-1.285534,-0.240168
0.152746,-0.986157
-0.537507,1.051898
3.365410,-2.371734
-0.857104,0.507541
-1.264613,-0.338889
-1.324395,-0.113239
0.674642,-1.227723
-1.067689,0.275966
-0.175871,-1.375419
-0.122968,0.205074
0.872869,-0.052480
0.475399,-0.824246
-2.560067,0.542374
-0.575277,-1.448583
-0.179896,-0.827860
-0.697230,0.467786
-0.736270,-0.988227
-1.926788,0.358505
-1.926788,0.358505
0.669088,-1.041509
1.401264,0.429809
-0.028073,0.227502
-0.002031,0.235804
0.984834,-1.280264
-0.444352,-2.106439
0.165743,0.461555
0.577226,-0.371200
-0.789220,0.318401
0.390445,0.983484
0.669088,-1.041509
-0.356205,-0.060127
0.009895,-0.046249
-1.181695,-0.429280
-0.506523,0.321037
-0.134893,0.487127
0.272564,0.201930
-0.024047,-0.320057
-0.297824,0.540950
0.410421,-0.393685
0.074873,-0.108431
-0.639287,-1.183134
0.587214,-1.059785
-0.944918,-0.813270
-0.187946,0.267257
-1.775886,-0.939763
0.402521,0.077565
-1.093882,0.891531
-0.023079,-0.116790
0.501291,0.176301
-0.238860,0.224923
-0.156910,-0.068734
-0.039029,0.712821
-1.000924,1.244183
-0.335640,0.927590
-0.644281,-0.838842
0.332549,0.484040
0.567238,0.317385
0.744031,-0.348715
-1.075791,0.239456
-0.430687,0.792273
0.336574,-0.063519
-1.018916,-0.595993
0.871900,-0.255746
-0.091932,-0.130916
-0.968919,1.111458
-1.992303,-0.075816
-1.476369,-0.544734
0.877863,-0.396772
-0.558405,0.075437
-0.219800,-0.223886
4.868696,-1.709852
-0.665226,0.335062
0.476368,-0.252602
-0.396594,0.442214
0.567238,0.317385
0.162635,0.080753
0.271595,-0.001336
0.443395,-0.323144
-0.156962,-0.831983
-0.810117,-0.658061
-0.958884,-2.464248
-1.546342,-0.138259
0.610200,-0.300659
0.809979,-0.207632
0.180725,-0.571322
5.059973,2.086650
0.337392,0.763615
0.872869,-0.052480
0.162635,0.080753
-0.670196,-0.764207
0.142758,-0.297572
-0.569314,-1.589609
0.116283,0.355742
-0.152885,-0.616292
-0.692236,0.123494
1.872096,0.769776
-0.516412,-0.745872
-1.431517,1.394120
0.299575,0.413498
0.502260,0.379567
-0.125874,-0.404724
0.309563,-0.275087
-1.356551,0.643352
-0.589441,0.411427
2.086674,-1.887820
0.036755,0.789186
-0.178776,-1.248461
0.027887,1.057170
0.541196,0.309083
0.513367,-0.729619
-0.906950,-1.087021
-0.708187,0.953105
0.272564,0.201930
0.860943,0.229573
-0.885084,0.092707
0.137764,0.046721
-0.699779,-0.123317
0.871900,-0.255746
-0.485526,0.278760
0.309563,-0.275087
1.735843,-0.058711
-0.455609,0.363371
0.165743,0.461555
0.540227,0.105816
-0.096926,0.213376
-0.193758,-0.215584
-0.557436,0.278703
0.008926,-0.249515
-1.062846,0.555541
-0.423605,0.230646
-0.315514,-1.810203
2.359086,3.333127
4.958964,2.829115
-0.377685,0.617272
-0.049121,-0.125092
-0.386606,-0.246371
-0.187946,0.267257
0.356550,-1.440688
0.152647,0.769338
-0.381612,-0.590663
-0.643463,-0.011709
-1.310048,-0.623883
1.464154,0.584961
-0.455609,0.363371
0.162635,0.080753
-0.617421,-0.003407
-1.253605,0.307419
-0.727298,1.007043
0.901817,0.197242
-1.179607,-0.646615
3.440545,3.455599
-0.107450,-0.331299
0.469286,1.045782
0.337392,0.763615
6.119669,2.924270
-0.096926,0.213376
-0.349757,-0.099521
-0.520437,-0.198314
-1.089856,0.343972
1.411252,-0.258776
-0.203897,1.096868
-1.456242,-2.545771
0.309563,-0.275087
-1.892846,0.632313
-0.391600,0.097922
-2.174475,-0.922551
-1.253605,0.307419
3.998189,2.203120
-0.349607,-0.723388
0.824862,0.146607
0.036906,0.165319
-1.018916,-0.595993
-0.644281,-0.838842
1.198191,-0.575349
-0.660232,-0.009231
-0.096926,0.213376
0.309563,-0.275087
-0.029140,1.779730
0.299575,0.413498
-0.433593,0.919231
0.942842,-0.090577
-0.597341,0.145921
-0.256799,0.253131
0.942842,-0.090577
0.234596,0.475681
0.370516,0.210289
-1.412359,-0.810183
-0.122968,0.205074
-1.778943,-0.188939
-0.916120,0.428697
2.166436,-0.208648
-0.294767,0.526882
0.100765,0.523738
0.325081,-0.074704
-0.163024,0.696160
2.710152,3.248256
3.978110,2.053792
-1.094850,0.688265
-0.258737,-0.153401
-0.383648,0.758299
-0.968919,1.111458
0.475399,-0.455868
0.609231,-0.503925
0.587214,-1.059785
0.443395,-0.323144
-0.977407,-0.782179
-0.028073,0.227502
0.609231,-0.503925
0.009895,-0.046249
-1.818999,0.302147
-0.091932,-0.130916
-0.000093,0.642336
0.266601,0.342956
-0.140809,-1.522212
1.100068,0.665682
0.299575,0.413498
-0.968919,1.111458
0.864334,0.941004
-0.391600,0.097922
0.152746,-0.986157
3.170270,2.760897
0.541196,0.309083
0.229551,0.056724
0.989269,-1.045878
0.272564,0.201930
-0.703297,-0.917686
-1.099797,-1.117808
-0.091932,-0.130916
0.475399,-0.824246
0.036755,0.789186
-0.890078,0.436999
-1.255542,-0.099113
-0.506523,0.321037
0.443395,-0.323144
-0.891046,0.233733
0.202742,-0.015462
0.202742,-0.015462
-0.424573,0.027380
-1.222719,0.595295
-0.537507,1.051898
-0.687242,-0.220799
-0.558405,0.075437
-1.028753,0.205481
-0.407170,-0.865710
-0.608349,0.236369
-0.437467,0.842923
0.032881,0.712878
-1.726041,0.654798
-0.156962,-0.831983
-0.156910,-0.068734
-0.156760,-0.692601
0.165743,0.461555
0.535233,0.450109
0.274699,-2.902526
-0.043976,-1.093252
0.008926,-0.249515
-1.778943,-0.188939
0.276589,-0.345629
0.056882,-1.211850
8.234763,-4.062664
0.318483,0.588556
-1.953799,0.146937
-0.801098,-1.549912
0.808041,-0.614164
0.765079,0.003879
-2.413190,-0.208337
-1.556179,-0.073541
-0.809148,-0.454795
-0.362703,-0.415605
-2.411008,-5.463158
-0.205787,-1.460029
-0.488432,-0.331038
-1.854878,0.358563
0.332549,0.484040
-1.742960,1.281143
-0.320710,-1.236914
0.644142,-0.395229
0.117835,-0.726474
-1.099844,1.032557
6.215430,1.623466
-0.961019,0.640208
0.266601,0.342956
0.408484,-0.063461
-0.985942,0.211305
-0.242786,-0.983012
0.332549,0.484040
0.542216,1.275598
-0.156962,-0.831983
0.475399,-0.455868
0.014889,-0.390541
-1.568208,-1.317987
-1.425404,0.629227
0.801928,0.150729
0.487226,0.649195
-0.425542,-0.175886
-0.585416,-0.136131
-0.001062,0.439070
-0.193758,-0.215584
-0.096926,0.213376
-0.832181,0.936444
0.008926,-0.249515
0.369547,0.007023
-0.985942,0.211305
-1.557148,-0.276808
0.292540,-1.175240
-0.790189,0.115134
-1.021822,-0.469035
0.577226,-0.371200
0.036294,-0.387629
-0.377685,0.617272
0.604237,-0.159632
0.074873,-0.108431
0.834901,0.221271
4.094968,4.093388
-0.926926,0.290149
0.309563,-0.275087
0.443395,-0.323144
-0.199872,0.549309
0.299575,0.413498
0.668096,0.198786
0.542216,1.275598
0.351457,0.659098
-0.961019,0.640208
6.734956,1.636983
0.663662,0.332778
0.229551,0.056724
1.780695,2.616900
0.104790,-0.023821
0.587214,-1.059785
0.162635,0.080753
-0.665861,0.857296
0.152746,-0.986157
