RFM
21.625
17.6393
16.6667
20.1935
16.3333
14.9655
18.9508
17.6393
17.6393
14.6207
16.0
16.3448
20.2623
13.5862
19.937
16.9836
17.6393
19.2787
18.2951
16.0
19.622
18.9508
15.1453
16.1681
19.937
22.0317
18.623
18.623
19.3071
15.661
16.3333
17.9355
15.4872
18.623
17.6393
15.3333
19.3071
19.1496
17.3559
19.3071
18.623
18.1311
16.6667
16.6667
18.2951
20.375
19.5484
16.3279
19.2787
33.619
17.6393
17.3115
20.8062
15.661
19.2787
16.6667
16.9836
22.0606
21.3125
19.937
14.6207
25.4891
17.0
15.6552
16.0
20.2623
22.0465
15.8319
35.5294
16.9836
17.9672
18.623
17.6393
17.6393
17.9672
17.6393
23.5758
16.6667
19.1496
14.9831
18.623
17.9672
20.4444
14.6207
17.6393
26.7042
18.623
19.4921
18.623
15.1453
19.4921
19.4921
32.7901
19.4375
17.3115
17.6393
19.2787
17.6393
14.9655
14.9831
18.1311
18.9032
14.2759
17.3115
18.9508
17.9672
16.1709
18.623
16.9836
16.6667
18.5806
17.6393
15.661
17.6393
20.8387
19.871
16.0
19.1746
20.1935
17.6393
13.5
26.8108
23.4453
18.8346
17.6393
20.4094
20.8819
17.6393
20.2623
15.1453
20.252
19.3071
18.1138
16.0
20.2623
17.6393
19.75
19.2787
16.6667
17.6393
14.6207
18.623
35.3258
16.9836
15.4872
21.0794
22.5082
16.0
14.9474
16.9836
31.5556
20.1935
17.9672
16.9836
14.4615
16.9836
16.8547
21.9375
16.1681
19.937
18.069
19.4921
20.7244
17.6393
16.6557
18.459
16.9836
27.2676
19.8095
17.9355
15.1453
18.1311
18.5806
18.623
14.3051
17.3115
17.6393
17.6393
15.4958
12.4286
18.5806
21.1969
18.9508
17.6393
18.623
20.375
14.9831
18.1311
14.9655
18.3729
27.2121
17.6393
18.1311
15.6581
18.623
21.0
19.5484
18.9508
26.4615
17.3115
17.6393
24.4848
17.6393
17.9672
17.6393
14.4615
24.4058
17.6393
19.75
16.9836
14.6207
17.6393
24.4058
22.1538
18.623
18.623
15.2982
16.1681
14.9655
19.937
17.0
15.1453
15.4872
18.623
14.9655
15.661
16.9836
17.9355
20.0625
18.2951
17.6393
12.8421
19.2787
18.623
17.0169
29.1579
13.5862
17.3115
19.8095
16.0
18.2581
20.2623
15.1453
20.8819
16.678
18.5806
17.6393
24.6614
17.6393
16.3333
16.9836
22.9697
18.623
18.9508
18.5197
17.3115
18.9508
15.1453
16.339
14.6207
17.6393
15.661
17.6667
14.8034
20.375
14.6207
18.623
19.2787
17.6393
18.623
19.5484
18.459
17.6393
27.8919
17.9672
18.2951
18.623
18.9508
19.4921
20.5669
15.1453
19.4921
16.0
16.0
14.6207
17.6393
15.661
20.375
13.8947
15.661
17.6393
16.0
14.2759
16.8197
16.9836
17.6393
20.7244
16.3448
19.3071
17.6393
20.5902
20.2623
17.6393
19.1746
13.931
20.4444
18.623
25.1549
18.3333
17.8487
16.9836
18.9032
30.9367
22.4567
17.2698
21.3125
14.8034
31.9211
14.9831
15.6721
16.678
17.6393
20.8819
16.678
17.6393
30.0645
15.6581
19.2787
17.9672
17.9672
17.3115
28.0
16.9836
17.6393
18.623
14.2759
13.931
18.5806
16.0
19.2787
17.3793
21.9375
17.3115
19.8095
16.1681
18.623
17.6393
23.8788
17.1765
17.9672
17.2903
17.6393
15.3443
21.4545
15.661
17.6393
15.661
20.1935
17.6393
21.3125
15.8291
18.623
18.2581
14.9655
21.4545
19.937
16.9836
15.1379
17.6393
16.9836
17.3115
14.9655
16.5128
27.8919
18.623
17.3559
19.6066
18.459
18.8571
14.9831
14.9655
18.623
18.9032
34.3815
17.9355
21.5118
14.2759
17.9672
20.252
20.375
15.661
16.9836
17.6393
17.9672
18.2951
18.623
16.9836
15.2857
15.4958
20.8819
32.25
13.193
12.4912
17.7241
15.4558
18.2951
20.1935
17.6667
30.9367
16.1639
18.623
19.1746
14.9655
14.4615
17.0
20.1935
20.2623
17.4634
19.937
19.5484
17.1765
17.2903
19.2787
20.2623
14.5965
16.1709
21.5118
16.8197
35.3103
17.6393
16.1639
19.5938
20.6875
16.9836
17.3115
17.6393
17.6393
20.8819
15.1453
16.3279
16.5128
17.6667
18.623
18.623
17.6393
18.623
17.6393
19.75
19.2787
18.623
17.9672
19.2258
18.623
18.5806
20.4444
20.375
18.623
16.0
19.871
14.9831
18.8571
17.3115
15.4828
18.1311
17.9355
18.623
19.6066
19.871
19.622
17.9672
13.5439
17.3115
18.623
18.8571
14.6207
17.6667
17.6393
31.3659
24.4507
15.661
17.6393
17.3115
17.9672
18.9508
16.1709
16.9836
19.6923
17.6393
16.9836
18.5806
17.3115
16.9836
16.0
18.9508
17.6393
20.375
20.8819
21.625
14.4615
17.3115
18.2951
18.2951
15.1453
16.9836
14.4615
18.459
16.9836
18.623
17.5385
17.6393
17.9355
17.9355
27.2121
20.8819
17.6393
16.1709
18.459
18.9508
14.6207
17.6393
30.9367
17.6393
15.6552
16.1639
17.3115
16.6667
16.8197
37.0929
18.623
19.6066
18.9508
19.2787
17.6393
15.4872
17.6393
18.623
17.6393
17.6393
19.4921
20.1935
15.6552
19.3333
13.7586
20.375
18.8571
17.2903
21.3125
16.3279
17.6393
21.1563
16.6667
22.9697
18.2951
16.0
17.6393
17.6393
17.6393
11.0
15.1453
14.2759
19.5897
20.375
26.411
22.2295
19.5484
14.4615
14.4615
13.5
14.8034
18.623
18.5806
21.9375
18.623
16.9836
15.8333
22.8657
18.623
16.8197
17.6393
17.6393
17.6393
16.678
20.2623
18.623
20.8819
18.5806
18.9508
17.6393
16.339
18.623
15.6581
17.6393
19.937
20.8819
17.6393
16.0
21.1163
16.5042
20.4444
20.4444
18.459
18.623
17.6393
21.5118
16.3448
18.9508
17.6667
17.6393
19.1746
14.6441
13.193
16.0
18.1138
18.623
20.375
17.3559
19.2787
18.069
19.6066
14.8034
16.1709
18.623
17.3115
18.8571
22.4567
17.6393
15.322
17.6393
17.6393
18.623
25.4286
33.1429
17.6393
17.6393
20.0625
20.252
14.6207
17.9672
14.6207
16.3333
17.3559
14.9655
13.5
18.623
19.871
21.9375
17.9672
17.3115
16.9677
20.375
16.1709
16.0
15.661
18.9032
17.8803
32.0494
19.5484
16.6667
14.6207
20.4444
17.6393
18.2581
19.622
18.623
23.0423
18.5806
23.0588
18.623
17.6393
16.9836
17.9355
17.6393
19.937
16.9836
17.6393
17.6393
16.3279
14.9831
21.2308
18.623
19.2258
20.252
16.7534
21.3125
19.8095
16.9836
17.6393
19.2258
21.3125
16.678
16.9836
17.6393
16.9836
17.9672
15.3103
17.0169
17.3115
17.6667
17.6667
20.8819
20.8438
15.6552
23.9412
14.9655
17.6393
14.9655
18.3333
16.3333
21.303
14.6207
17.3115
17.6393
19.937
17.6393
20.375
19.4921
21.3125
20.0625
20.2623
17.6667
17.3115
15.6552
19.937
19.937
18.623
17.9672
15.1453
16.0
21.3125
17.7241
18.623
16.678
17.6393
22.3636
18.9508
14.8034
18.8571
16.9836
18.8571
17.6393
18.623
16.678
16.5085
19.3071
23.2727
17.6393
18.623
16.6667
16.0
16.9836
20.6875
16.8547
16.6667
18.623
17.6393
26.5263
17.6393
18.623
20.252
20.0625
22.9697
16.0
17.6393
14.3562
16.0
19.4426
16.1709
18.9032
17.7808
13.931
16.9836
14.6207
20.252
18.2951
18.5641
16.3333
18.8571
18.2951
16.9836
17.9672
31.5556
17.6393
23.2727
20.6875
18.2581
15.661
20.375
19.3071
20.2623
19.622
23.5758
19.5484
20.252
12.4286
17.6393
19.4921
20.2623
16.3448
19.937
17.6393
18.5806
15.661
17.6393
18.459
15.6581
21.9375
16.9836
16.9836
17.3115
20.8819
21.3125
17.6393
18.5806
27.8919
18.9032
19.2787
18.623
20.8819
17.0
15.1379
17.6393
16.0
19.4921
14.9831
16.5128
14.9655
17.6393
21.0794
13.931
20.2623
21.625
19.4426
17.6393
15.6552
18.2951
18.2581
17.6667
17.3115
14.6207
16.9836
17.9672
25.2958
19.0645
20.8819
17.9355
35.5376
16.3279
16.6897
16.0
15.8319
17.6393
15.661
18.623
16.9836
18.623
16.9836
16.8197
16.3279
15.6552
18.623
17.3115
30.9367
20.1935
16.9836
14.9655
17.0345
14.9655
17.6393
16.0
17.9672
19.4921
16.9836
19.1496
16.3279
16.339
22.5152
20.127
20.375
18.623
16.9836
15.4872
18.1311
17.6393
18.623
17.6667
14.6207
16.9836
19.75
12.3636
12.4286
15.8319
19.2787
19.622
17.9355
19.1746
15.1803
21.3125
17.6393
17.6667
21.3125
18.8571
15.6552
17.3115
16.9836
17.6393
17.1966
19.4921
16.9836
20.6875
17.6393
15.3103
16.9836
21.1128
25.2754
14.2759
15.4958
20.375
18.2581
20.186
18.623
14.9831
17.3115
17.9672
16.1709
19.2787
17.6393
21.3125
16.9836
15.6581
15.661
18.623
18.8571
19.937
19.4426
18.623
18.9508
17.0256
17.0
18.623
17.8487
19.2787
18.623
19.8095
17.1966
16.9836
18.623
17.6393
18.623
18.459
14.6207
16.6667
16.0
19.1746
15.322
17.6393
14.9655
18.623
17.6393
21.4545
18.623
16.8403
14.9831
16.0
17.6393
18.5806
17.9672
15.6552
18.0
17.6393
20.2623
17.6393
18.2951
20.6875
17.6393
20.4444
17.6393
21.4264
15.322
15.661
19.4921
18.5806
16.9836
17.6393
20.375
17.7742
19.3071
17.6393
20.4444
18.623
18.623
18.623
14.9831
19.2787
18.623
15.6552
18.2951
18.3729
16.9836
19.937
18.2951
38.5
15.3836
19.5484
24.0292
16.9836
16.6667
20.375
17.6393
21.2308
13.5439
15.6552
20.6875
19.2787
17.6393
17.3115
17.3115
15.322
15.6552
17.8487
18.623
18.623
19.5484
18.5806
16.9836
20.252
19.2787
17.3115
18.623
22.8182
14.6207
17.6393
16.0
14.5965
17.6393
17.6393
17.3793
20.2623
17.9672
19.2787
19.8095
22.8182
17.6393
16.1681
18.459
20.8819
19.2787
16.6667
17.6393
16.5042
17.6393
18.623
18.3729
16.0
15.1453
20.4444
17.6393
22.4567
16.9836
19.5484
18.623
19.3071
21.9016
19.2787
15.4872
19.2787
18.2581
18.623
25.2913
16.9836
37.6393
33.619
18.623
18.623
31.1899
18.5806
13.931
21.3125
20.5669
18.2951
18.623
13.8947
17.6393
18.1311
16.9836
19.125
18.623
13.931
18.6772
15.3277
36.0
16.9836
18.623
18.8571
21.5118
23.541
15.661
17.6393
19.5484
19.937
15.1453
17.6393
17.9355
32.0494
18.623
15.661
17.6393
16.8547
20.375
17.0256
24.4848
19.8095
16.9836
19.2787
26.5714
19.8095
17.6393
16.9836
20.375
20.8819
21.7576
16.9836
14.6207
18.623
13.9661
13.5439
21.3125
19.4426
19.2258
16.6723
17.3115
19.2787
17.6393
20.6154
19.2787
17.6393
20.8819
18.5806
17.3115
19.4921
18.2951
16.9836
27.831
18.4658
21.5118
18.623
17.3115
17.6393
26.0
19.75
17.5385
34.8439
18.623
18.623
21.5738
33.1429
17.9355
16.5042
16.9836
18.2951
17.9672
16.8197
27.8421
17.6393
20.8819
17.6393
18.2951
17.6393
17.3115
16.3333
20.2623
19.3333
17.9672
16.9836
18.623
17.3115
17.9672
16.9836
14.9655
17.6393
29.1646
19.2787
18.5806
18.2581
16.0
20.186
16.5128
17.3115
17.6393
15.6552
15.6552
17.6393
20.8819
16.6667
17.6667
14.4615
17.6393
19.3071
15.4872
16.8547
18.9508
16.1709
18.9508
16.3279
15.4558
17.3793
19.2787
16.9836
22.6667
19.2787
14.3333
16.9836
20.186
18.623
14.9831
15.3103
19.937
19.937
18.9508
18.9032
17.9672
16.8547
20.252
14.6207
23.0588
17.6393
19.5484
19.2787
19.4426
17.9672
18.6772
17.6393
19.937
20.4444
18.5806
